ticket_id,entry_station,exit_station,entry_hour,distance,expected_time,travel_time,ticket_type,repeat_usage,fraud_label
48bb0932,Jnanabharathi,Nadaprabhu Kempegowda Station Majestic,9,6.83,11,14,SmartCard,0,0
98fef6ce,Sir M Visvesvaraya Central College,Beratena Agrahara,5,4.74,8,10,Token,0,0
71689a8c,Peenya,Hopefarm Channasandra,9,23.73,40,38,Token,0,0
ce3dfe22,Vijayanagar,Madavara,14,4.27,7,5,SmartCard,0,0
3cd7bac6,Jnanabharathi,Nadaprabhu Kempegowda Station Majestic,13,6.93,11,11,QR,0,0
500a2f6e,Ragigudda,Chickpete,23,5.45,9,59,SmartCard,0,1
f86ddd8b,Delta Electronics Bommasandra,Infosys Foundation Konappana Agrahara,8,19.05,32,32,SmartCard,0,0
4d9bb649,Bommanahalli,Lalbagh,6,18.17,31,33,Token,0,0
1992e706,Silk Institute,Vijayanagar,11,11.82,20,1,QR,0,1
089b8637,Pattandur Agrahara,Dr B R Ambedkar Station Vidhana Soudha,6,19.56,33,34,SmartCard,0,0
641ec935,Doddakallasandra,Peenya,8,14.14,24,23,SmartCard,0,0
095b285a,Manjunath Nagar,Vajarahalli,14,10.04,17,17,Token,0,0
c305f498,Halasuru,Kudlu Gate,9,10.84,18,16,SmartCard,0,0
291864f0,Indiranagar,Garudacharapalya,11,16.74,28,27,SmartCard,0,0
4abf6822,Benniganahalli,National College,20,17.21,29,32,QR,0,0
1b1a6eb3,Mahalakshmi,Yeshwanthpur,6,14.92,25,2,QR,0,1
e5020297,Madavara,South End Circle,5,5.68,9,8,SmartCard,1,1
3c400198,Hosa Road,Infosys Foundation Konappana Agrahara,19,15.26,26,25,QR,0,0
8af71444,Sandal Soap Factory,Huskur Road,5,2.93,5,3,SmartCard,0,0
22cb8bf0,Jalahalli,Hosa Road,11,24.07,41,39,SmartCard,1,1
c7239a19,Krishnarajapura,Chickpete,6,2.93,5,5,Token,0,0
7c16747c,Vijayanagar,Singayyanapalya,20,11.9,20,21,QR,0,0
0ca8c683,Swami Vivekananda Road,Silk Institute,16,3.54,6,67,Token,0,1
b769260d,Dasarahalli,Lalbagh,10,16.79,28,30,Token,0,0
e7569fe3,Seetharampalya,South End Circle,9,1.6,2,3,Token,0,0
8e6331e1,Baiyappanahalli,Konanakunte Cross,8,7.96,13,83,SmartCard,0,1
7b06b69f,Rajarajeshwari Nagar,Jnanabharathi,8,6.73,11,9,Token,0,0
84a69845,Mysuru Road,Pattanagere,15,23.67,40,43,SmartCard,0,0
9ebb0b83,Dr B R Ambedkar Station Vidhana Soudha,Mahalakshmi,17,12.46,21,19,Token,0,0
d0969364,Dr B R Ambedkar Station Vidhana Soudha,Mahalakshmi,5,11.58,19,17,SmartCard,0,0
a86810c3,Indiranagar,Central Silk Board,13,19.57,33,34,Token,0,0
8a506c03,Infosys Foundation Konappana Agrahara,Challaghatta,16,20.13,34,34,QR,0,0
a2281eb3,Singayyanapalya,Kengeri,12,1.77,3,73,QR,0,1
74fc196c,Nadaprabhu Kempegowda Station Majestic,Kundalahalli,5,16.3,27,27,SmartCard,0,0
9dfe52a4,Rajajinagar,Mysuru Road,12,21.22,36,39,SmartCard,0,0
eed2ae62,Kengeri,Konanakunte Cross,21,9.61,16,18,QR,0,0
f2a2cb80,Chikkabidarakallu,Dr B R Ambedkar Station Vidhana Soudha,9,23.41,40,1,SmartCard,0,1
3a2148ea,Pantharapalya Nayandahalli,Yeshwanthpur,22,22.02,37,2,Token,0,1
0a5eba6f,Bommanahalli,Lalbagh,6,20.83,35,35,QR,0,0
51530a7e,Bommanahalli,Sri Balagangadharanatha Swamiji Hosahalli,20,17.78,30,29,SmartCard,0,0
bd2da478,Konanakunte Cross,Huskur Road,12,2.69,4,4,QR,0,0
15de6851,Hongasandra,Rajajinagar,9,11.7,20,18,SmartCard,0,0
4eeb5f3e,Sandal Soap Factory,Srirampura,11,13.58,23,24,Token,0,0
d1337fed,Huskur Road,Madavara,12,7.74,13,15,Token,0,0
844abd57,Sir M Visvesvaraya Central College,Srirampura,19,12.9,22,23,QR,0,0
25014d24,Nallurhalli,Dr B R Ambedkar Station Vidhana Soudha,20,3.28,5,5,QR,0,0
5112d5d8,Pattandur Agrahara,Nallurhalli,6,7.57,12,65,QR,0,1
739548a9,Central Silk Board,Doddakallasandra,6,4.88,8,60,SmartCard,0,1
5d4ec33b,Delta Electronics Bommasandra,Garudacharapalya,22,5.63,9,10,QR,0,0
75408dd7,Central Silk Board,Halasuru,20,18.06,30,32,Token,0,0
616afbff,Baiyappanahalli,Garudacharapalya,6,4.45,7,8,Token,0,0
847461ee,Srirampura,Chikkabidarakallu,14,7.61,13,96,SmartCard,0,1
cbbfdef0,Yeshwanthpur,Banashankari,12,16.64,28,29,SmartCard,1,1
8e3bd6b3,Biocon Hebbagodi,Ragigudda,16,21.09,36,37,Token,0,0
e6dd45a2,Rajarajeshwari Nagar,Pantharapalya Nayandahalli,22,7.92,13,14,QR,0,0
b265a898,Ragigudda,Cubbon Park,14,20.77,35,35,SmartCard,0,0
db53fbc4,Mysuru Road,National College,15,2.16,3,5,Token,0,0
7350a721,Dasarahalli,Mahalakshmi,20,1.46,2,2,Token,0,1
896a219d,Jayadeva Hospital,Sandal Soap Factory,5,3.7,6,2,QR,0,1
a9bfbce6,Kadugodi Tree Park,Dasarahalli,21,1.67,2,3,SmartCard,0,0
bc7cc8ae,Mahalakshmi,Banashankari,9,14.58,24,23,SmartCard,0,0
b563f6e8,Hosa Road,Sri Sathya Sai Hospital,15,16.03,27,29,QR,0,0
5c98571b,Thalaghattapura,Jayaprakash Nagar,6,12.05,20,19,SmartCard,0,0
fd38f6e6,Vajarahalli,Infosys Foundation Konappana Agrahara,9,11.07,18,20,Token,0,0
2f266864,Krishna Rajendra Market,Kengeri,7,24.01,41,44,Token,1,1
116fc24d,Doddakallasandra,Mysuru Road,9,18.2,31,33,Token,0,0
e117003a,Kundalahalli,Deepanjali Nagar,9,23.01,39,37,SmartCard,0,0
e41622d9,Pattandur Agrahara,Deepanjali Nagar,11,18.05,30,29,SmartCard,0,0
fa144777,Chickpete,Hoodi,12,2.26,3,3,SmartCard,0,0
ffe7c8be,Singasandra,Chickpete,19,1.83,3,2,Token,0,0
01ac91a3,Yelachenahalli,Jayadeva Hospital,6,18.28,31,30,SmartCard,0,0
7cf229e9,Kundalahalli,Nadaprabhu Kempegowda Station Majestic,20,6.06,10,11,Token,0,0
9b785460,Pattandur Agrahara,Baiyappanahalli,10,10.37,17,19,QR,0,0
46798bfb,Kadugodi Tree Park,Nadaprabhu Kempegowda Station Majestic,12,19.08,32,31,SmartCard,0,0
62d7ba62,Bommanahalli,Trinity,20,10.87,18,101,SmartCard,0,1
a3c843b5,Yelachenahalli,Chikkabidarakallu,21,7.73,13,11,QR,0,0
5896c2c7,Sri Sathya Sai Hospital,Kadugodi Tree Park,16,11.74,20,20,QR,1,1
a32c1d55,Ragigudda,Krantivira Sangolli Rayanna Railway Station,21,9.72,16,19,QR,0,0
da965aeb,Chickpete,BTM Layout,12,8.65,14,67,Token,0,1
a1417b25,National College,Peenya Industry,20,24.89,42,41,Token,0,0
e8709d8f,South End Circle,Madavara,5,21.82,37,35,QR,0,0
c2f8e640,Lalbagh,Seetharampalya,20,6.88,11,14,SmartCard,0,0
e05d2bbc,Lalbagh,Dasarahalli,11,18.42,31,31,Token,0,0
54661c82,Hoodi,Rajajinagar,23,16.22,27,25,Token,0,0
0616f767,Deepanjali Nagar,Mahatma Gandhi Road,15,13.11,22,20,Token,0,0
244e5ccb,Electronic City,Singasandra,21,6.92,11,12,SmartCard,0,0
ead89943,Mahalakshmi,Trinity,23,12.73,21,20,QR,0,0
96481b4b,Jayaprakash Nagar,Hopefarm Channasandra,8,4.31,7,10,SmartCard,0,0
c91b9d17,Mahakavi Kuvempu Road,Nagasandra,22,15.58,26,24,QR,0,0
91d5cccb,Rashtreeya Vidyalaya Road,Infosys Foundation Konappana Agrahara,5,15.67,26,24,Token,0,0
9c6bb0eb,Infosys Foundation Konappana Agrahara,Singayyanapalya,7,21.05,36,36,QR,0,0
3889bdd5,Krishna Rajendra Market,Rajajinagar,6,21.3,36,39,QR,0,0
20aa1fe3,Infosys Foundation Konappana Agrahara,BTM Layout,22,7.93,13,13,Token,0,0
20c92558,Mahatma Gandhi Road,Nallurhalli,6,9.84,16,14,SmartCard,0,0
2f290e18,Kengeri,Halasuru,14,4.97,8,9,SmartCard,0,0
77e617da,Goraguntepalya,Krishna Rajendra Market,9,1.22,2,3,QR,0,1
c92826e2,Infosys Foundation Konappana Agrahara,Sandal Soap Factory,5,7.67,13,14,QR,0,0
25fbf1ff,Peenya Industry,South End Circle,20,18.65,31,34,Token,0,0
d32e162e,Cubbon Park,Indiranagar,9,14.7,25,23,QR,0,0
b1abf1b8,Delta Electronics Bommasandra,Cubbon Park,21,3.0,5,4,Token,0,0
3baef562,Thalaghattapura,Indiranagar,17,4.55,7,9,SmartCard,0,0
2a6c2393,Ragigudda,Jayadeva Hospital,11,13.81,23,22,Token,0,0
e7e8aa0b,Chickpete,Peenya,12,13.86,23,25,QR,0,0
0d83becf,Magadi Road,Silk Institute,23,10.48,17,18,QR,0,0
23dec798,National College,Garudacharapalya,22,13.51,23,26,SmartCard,1,1
66322027,Electronic City,National College,14,19.0,32,35,Token,0,0
20ae8e5b,Kudlu Gate,BTM Layout,16,5.73,9,11,SmartCard,0,0
81430b1f,Hopefarm Channasandra,Pattanagere,20,5.61,9,10,Token,0,0
3d4899db,Singasandra,Singayyanapalya,7,5.75,9,10,QR,0,0
da7eb9c4,Doddakallasandra,Sri Balagangadharanatha Swamiji Hosahalli,15,15.47,26,29,QR,0,0
3ec7e822,Kudlu Gate,Vijayanagar,11,1.4,2,2,QR,0,0
c157df9d,Whitefield (Kadugodi),Jnanabharathi,6,2.61,4,7,SmartCard,0,0
399f5057,Pattanagere,Krishnarajapura,19,11.91,20,22,QR,0,0
2734612a,Sir M Visvesvaraya Central College,Ragigudda,18,10.79,18,5,QR,0,1
d85fa2ed,Yeshwanthpur,Magadi Road,15,22.25,38,1,SmartCard,0,1
7b27a53b,Silk Institute,Kudlu Gate,14,23.35,40,39,Token,0,0
0b1a2047,Lalbagh,Peenya Industry,19,9.98,17,17,Token,1,1
6510fb85,Mahatma Gandhi Road,Thalaghattapura,21,8.63,14,12,QR,0,0
8a12079f,Pantharapalya Nayandahalli,Krishna Rajendra Market,6,9.45,16,14,QR,0,0
88ab819e,Challaghatta,Cubbon Park,6,3.38,5,4,Token,0,0
bc4c40db,South End Circle,Krantivira Sangolli Rayanna Railway Station,16,18.87,32,1,QR,0,1
98156b85,Biocon Hebbagodi,Attiguppe,20,9.1,15,14,Token,0,0
61b72f1d,Ragigudda,Deepanjali Nagar,19,19.76,33,35,QR,0,0
e1408e3c,Whitefield (Kadugodi),Deepanjali Nagar,15,7.75,13,11,QR,0,0
f6d08a09,Rashtreeya Vidyalaya Road,Kudlu Gate,8,16.97,29,28,QR,0,0
afda123e,Krishnarajapura,Kengeri,6,4.56,7,2,Token,0,1
41316e3c,Peenya Industry,Mysuru Road,6,11.1,19,1,SmartCard,0,1
cc21f141,Manjunath Nagar,Hopefarm Channasandra,6,16.91,28,28,SmartCard,0,0
93f3295d,Central Silk Board,Nagasandra,19,6.59,11,10,QR,0,0
9b1ae4ed,Hosa Road,Pantharapalya Nayandahalli,6,4.41,7,8,QR,0,0
8232fe1c,Benniganahalli,BTM Layout,6,23.67,40,40,SmartCard,0,0
8e81438d,Jalahalli,Krishnarajapura,9,23.21,39,40,SmartCard,0,0
34ad79e6,Yelachenahalli,Sir M Visvesvaraya Central College,5,7.52,12,3,SmartCard,0,1
e96fa11e,Rajarajeshwari Nagar,Seetharampalya,22,1.78,3,1,Token,0,0
e04a9e6f,Rashtreeya Vidyalaya Road,Mahakavi Kuvempu Road,16,12.49,21,22,SmartCard,0,0
2d9c8fef,Peenya,Dasarahalli,10,4.03,6,4,QR,0,0
d55d024c,Ragigudda,Kudlu Gate,15,5.98,10,11,Token,0,0
c9389976,Hoodi,Krishnarajapura,18,8.09,13,11,SmartCard,0,0
98db6df2,South End Circle,Cubbon Park,21,14.35,24,24,Token,0,0
eb43a3fa,Mahalakshmi,Silk Institute,16,7.86,13,12,QR,0,0
c610f7ad,Central Silk Board,Rajarajeshwari Nagar,22,1.96,3,3,QR,0,0
beb83d8d,Kadugodi Tree Park,Chikkabidarakallu,17,18.92,32,32,Token,0,0
63e826df,Cubbon Park,Kengeri,15,8.4,14,1,SmartCard,0,1
37252def,Yeshwanthpur,Singayyanapalya,9,22.85,39,39,SmartCard,0,0
2d4d9b1e,Dr B R Ambedkar Station Vidhana Soudha,Mahatma Gandhi Road,5,20.15,34,33,SmartCard,0,0
79472aa5,Ragigudda,Delta Electronics Bommasandra,12,19.41,33,32,Token,0,0
39c7224a,Jalahalli,South End Circle,9,16.34,28,30,Token,0,0
ce4e669d,Singayyanapalya,Kengeri,18,2.12,3,4,SmartCard,0,1
528f9573,Chikkabidarakallu,Hosa Road,12,10.32,17,19,SmartCard,0,0
431b0db0,Hongasandra,Biocon Hebbagodi,10,5.21,8,8,Token,0,0
f96eb824,Jnanabharathi,Cubbon Park,14,21.49,36,36,QR,0,0
773b3ab1,BTM Layout,Vijayanagar,6,9.08,15,13,Token,0,0
8af3d78e,Yelachenahalli,National College,10,16.17,27,30,QR,0,0
648e05cb,Manjunath Nagar,Singasandra,23,2.67,4,7,SmartCard,0,0
677756b8,Jayadeva Hospital,Central Silk Board,5,13.1,22,24,Token,0,0
291075fa,Manjunath Nagar,Rashtreeya Vidyalaya Road,23,18.09,31,30,SmartCard,0,0
23e902fc,Singayyanapalya,Mantri Square Sampige Road,16,10.34,17,15,SmartCard,0,0
7d3b95ad,Singasandra,Nagasandra,8,23.62,40,42,SmartCard,0,0
d149ab96,Konanakunte Cross,Hosa Road,12,13.71,23,24,Token,0,0
20a625f3,Delta Electronics Bommasandra,Baiyappanahalli,17,12.79,21,21,SmartCard,0,0
bd7ad488,Sir M Visvesvaraya Central College,Bommanahalli,12,4.79,8,6,Token,0,0
34dcfa44,Vajarahalli,Electronic City,12,10.05,17,18,QR,0,0
166335a4,Doddakallasandra,Sandal Soap Factory,20,22.8,39,41,QR,0,0
4975d469,Nallurhalli,Chickpete,10,21.29,36,38,SmartCard,0,0
9103a68c,Hosa Road,Peenya,23,4.25,7,7,QR,0,0
80cde0da,Rashtreeya Vidyalaya Road,Garudacharapalya,21,21.23,36,34,Token,0,0
2d90fa97,Hosa Road,Peenya Industry,6,14.51,24,24,SmartCard,0,0
d29ca0e3,Benniganahalli,Kengeri Bus Terminal,6,20.36,34,34,SmartCard,0,0
2e924005,Hoodi,Deepanjali Nagar,21,21.08,36,36,QR,0,0
2f6d5862,Mahatma Gandhi Road,Lalbagh,15,13.12,22,24,QR,0,0
e5951155,Seetharampalya,Mantri Square Sampige Road,18,23.78,40,1,QR,0,1
1db3d3bb,Goraguntepalya,Halasuru,21,14.15,24,3,Token,0,1
29ea38a2,Swami Vivekananda Road,Manjunath Nagar,9,9.54,16,16,QR,0,0
c89e0f20,Nagasandra,Hongasandra,6,3.6,6,7,QR,0,0
cf77d2df,Kundalahalli,Sri Balagangadharanatha Swamiji Hosahalli,7,15.28,26,28,QR,0,0
859b1d1f,Baiyappanahalli,Yelachenahalli,14,20.26,34,34,QR,0,0
9faff24f,Mahalakshmi,Rajajinagar,11,11.37,19,18,SmartCard,0,0
3b8f1ca1,Nadaprabhu Kempegowda Station Majestic,Goraguntepalya,23,16.04,27,29,QR,0,0
f0a8ba61,Indiranagar,Kudlu Gate,17,14.88,25,83,QR,0,1
0705acec,Yelachenahalli,Peenya,10,22.87,39,41,QR,0,0
b02cdca3,Chikkabidarakallu,Rajajinagar,16,3.13,5,5,QR,0,0
e49e1b8d,Jalahalli,Mysuru Road,14,14.95,25,1,Token,0,1
7215ff8b,Whitefield (Kadugodi),Sri Sathya Sai Hospital,22,15.66,26,24,SmartCard,0,0
db6ce973,Central Silk Board,Cubbon Park,9,17.98,30,33,QR,0,0
03ce43c5,Infosys Foundation Konappana Agrahara,Vijayanagar,19,22.62,38,80,QR,0,1
2ede2acd,National College,Infosys Foundation Konappana Agrahara,8,15.74,26,25,Token,0,0
5f23f2fb,Sri Sathya Sai Hospital,Hoodi,13,13.02,22,20,SmartCard,0,0
1adeb859,Jnanabharathi,Beratena Agrahara,11,24.52,42,41,Token,0,0
31e6d7b0,Jalahalli,Hoodi,20,12.89,22,24,QR,0,0
bc7102f6,Cubbon Park,Halasuru,16,5.03,8,1,QR,0,1
0ecac3a0,Mantri Square Sampige Road,Swami Vivekananda Road,11,24.3,41,44,QR,0,0
dcc02790,Beratena Agrahara,Singayyanapalya,23,13.61,23,21,SmartCard,0,0
b5e9bfa3,Huskur Road,Baiyappanahalli,19,6.34,10,11,SmartCard,0,0
948b7259,National College,Vijayanagar,9,7.9,13,16,Token,0,0
1ff223a2,Nagasandra,Huskur Road,15,12.87,22,24,QR,0,0
53ff1412,Kengeri Bus Terminal,Attiguppe,5,19.48,33,32,QR,0,0
9271cb0f,Konanakunte Cross,Rashtreeya Vidyalaya Road,12,3.87,6,5,SmartCard,0,0
1c21264d,Indiranagar,Silk Institute,8,13.16,22,22,QR,0,0
79328952,Jnanabharathi,Sandal Soap Factory,7,22.2,38,37,QR,0,0
e703fa88,Delta Electronics Bommasandra,Kundalahalli,6,16.99,29,32,SmartCard,0,0
d40e0218,Goraguntepalya,Hongasandra,22,16.84,28,28,Token,0,0
6334660c,Mahatma Gandhi Road,Infosys Foundation Konappana Agrahara,5,13.47,23,23,QR,0,0
6d3ded54,Vijayanagar,Benniganahalli,7,18.99,32,30,QR,0,0
773845dc,Pattandur Agrahara,Kengeri Bus Terminal,16,18.14,31,30,SmartCard,0,0
35b708f9,Biocon Hebbagodi,Chikkabidarakallu,5,17.62,30,28,Token,0,0
ae019701,Rashtreeya Vidyalaya Road,National College,8,21.75,37,38,SmartCard,0,0
c118e74c,Benniganahalli,Hongasandra,17,14.88,25,27,QR,0,0
fcbb6866,Singasandra,Yelachenahalli,20,7.4,12,2,Token,0,1
8982748f,BTM Layout,Sandal Soap Factory,14,10.6,18,17,Token,0,0
200814c8,Konanakunte Cross,Nallurhalli,7,13.69,23,25,Token,0,0
93413965,Yeshwanthpur,Mahalakshmi,8,9.23,15,2,Token,0,1
fccccd60,Indiranagar,Konanakunte Cross,9,5.38,9,9,QR,0,0
f4444d59,Biocon Hebbagodi,Trinity,15,8.4,14,17,SmartCard,0,0
00c31040,Hoodi,Pattandur Agrahara,18,3.02,5,80,QR,0,1
287581ae,Lalbagh,Singayyanapalya,7,23.56,40,41,SmartCard,0,0
50d81265,Trinity,National College,9,1.3,2,0,QR,0,0
f2e1052d,Nadaprabhu Kempegowda Station Majestic,Krantivira Sangolli Rayanna Railway Station,15,4.27,7,7,QR,0,0
82d270e2,Silk Institute,Jnanabharathi,13,17.19,29,94,SmartCard,0,1
69f39d58,Kengeri Bus Terminal,Thalaghattapura,10,18.03,30,29,Token,0,0
a1c0b1eb,Halasuru,Singasandra,23,7.34,12,13,SmartCard,0,0
64ae880e,Pantharapalya Nayandahalli,Krishnarajapura,21,7.01,12,3,QR,0,1
2377d0c9,Bommanahalli,Delta Electronics Bommasandra,5,22.15,37,35,Token,0,0
9a6649ec,Rajajinagar,Mahakavi Kuvempu Road,18,15.79,27,2,QR,0,1
6c25ab0c,Madavara,Pattandur Agrahara,5,7.55,12,10,SmartCard,0,0
71460e5a,Rajarajeshwari Nagar,Dr B R Ambedkar Station Vidhana Soudha,22,21.46,36,2,SmartCard,0,1
f4d1f3c3,Huskur Road,Nallurhalli,16,6.28,10,9,Token,0,0
80f4f214,Benniganahalli,Mantri Square Sampige Road,14,14.74,25,26,Token,0,0
910f126e,Dasarahalli,Delta Electronics Bommasandra,8,11.86,20,21,SmartCard,0,0
8926a67e,Electronic City,Benniganahalli,23,7.62,13,3,SmartCard,0,1
d39122bc,Mahalakshmi,Hopefarm Channasandra,15,16.64,28,113,Token,0,1
6b3ad840,Kundalahalli,Biocon Hebbagodi,19,19.5,33,35,SmartCard,0,0
8f020ab7,Kadugodi Tree Park,Dr B R Ambedkar Station Vidhana Soudha,20,7.35,12,74,QR,0,1
a3ef6fac,BTM Layout,Biocon Hebbagodi,5,2.59,4,5,Token,0,0
7ad92068,Swami Vivekananda Road,Rajarajeshwari Nagar,15,22.06,37,39,Token,0,0
3a52a079,Krishna Rajendra Market,Dasarahalli,8,20.58,35,37,QR,0,0
567c9f7c,Rajarajeshwari Nagar,Manjunath Nagar,5,1.1,1,4,Token,0,0
4f6c8685,National College,Sri Sathya Sai Hospital,11,24.46,41,44,Token,0,0
1baa124a,Cubbon Park,Sandal Soap Factory,22,17.22,29,29,SmartCard,0,0
95f0bb27,Banashankari,Kundalahalli,16,10.66,18,17,Token,0,0
c739a948,Pantharapalya Nayandahalli,Beratena Agrahara,9,2.7,4,7,SmartCard,0,0
3effd934,Banashankari,Huskur Road,22,24.03,41,43,SmartCard,0,0
36ac4a12,Delta Electronics Bommasandra,Cubbon Park,20,3.84,6,66,Token,0,1
88f195ec,Kundalahalli,Kengeri,10,20.37,34,32,QR,0,0
46333309,Singasandra,Magadi Road,22,15.03,25,27,Token,0,0
eb022c7c,Pattandur Agrahara,Thalaghattapura,10,2.71,4,6,Token,0,0
0e3edf80,Goraguntepalya,Rajajinagar,7,11.2,19,17,SmartCard,0,0
3e471546,Huskur Road,Hoodi,15,11.59,19,2,SmartCard,0,1
04cb8a86,Baiyappanahalli,Mahalakshmi,13,7.95,13,14,QR,0,0
3228f0b2,Kudlu Gate,Konanakunte Cross,6,15.26,26,24,QR,0,0
89634501,Central Silk Board,Cubbon Park,11,7.26,12,11,Token,1,1
80962a8c,Benniganahalli,Pattandur Agrahara,20,20.03,34,34,QR,0,0
94fa86f9,Srirampura,Lalbagh,11,7.11,12,13,Token,1,1
fdbd7fca,Dasarahalli,Jalahalli,18,18.07,30,91,SmartCard,0,1
8aed0631,Halasuru,Doddakallasandra,12,19.12,32,33,QR,0,0
ab36db1d,Dr B R Ambedkar Station Vidhana Soudha,Swami Vivekananda Road,20,20.64,35,36,QR,0,0
a3717f8a,Jayanagar,Dasarahalli,19,9.06,15,15,SmartCard,0,0
ea602fd9,Benniganahalli,Kudlu Gate,5,24.8,42,45,Token,0,0
e30b362f,Yeshwanthpur,Indiranagar,18,5.11,8,8,QR,0,0
b6a532b5,Indiranagar,Chikkabidarakallu,8,8.14,13,16,SmartCard,0,0
e2a2df80,Garudacharapalya,Mahatma Gandhi Road,18,4.36,7,5,Token,0,0
04ca9f0d,Mantri Square Sampige Road,Thalaghattapura,5,21.48,36,36,SmartCard,0,0
b9db8bb3,Yeshwanthpur,Challaghatta,15,17.47,29,30,SmartCard,0,0
204e1bcf,Jayanagar,Hosa Road,8,17.63,30,31,SmartCard,0,0
156a307a,Huskur Road,Rajajinagar,22,11.55,19,21,SmartCard,0,0
17433312,Banashankari,Chickpete,17,19.4,33,32,QR,0,0
128744a9,Baiyappanahalli,Sir M Visvesvaraya Central College,9,23.0,39,41,SmartCard,0,0
b1adb447,Hoodi,Yeshwanthpur,18,3.9,6,8,QR,0,0
1161a996,Infosys Foundation Konappana Agrahara,Cubbon Park,11,1.41,2,0,Token,0,0
3ead095b,Jayaprakash Nagar,Halasuru,19,11.91,20,22,SmartCard,0,0
5b611509,Nallurhalli,Beratena Agrahara,17,20.65,35,2,Token,0,1
65a62b8b,Attiguppe,Hopefarm Channasandra,23,5.99,10,10,SmartCard,0,0
6bca136c,Trinity,Mahatma Gandhi Road,5,17.05,29,27,Token,0,0
6b9f113a,Halasuru,Nadaprabhu Kempegowda Station Majestic,10,22.13,37,36,Token,0,0
300d8d11,National College,Nallurhalli,13,20.73,35,35,SmartCard,0,0
2fe8391b,Hopefarm Channasandra,Rajajinagar,23,22.83,39,38,QR,0,0
02739260,Kundalahalli,Infosys Foundation Konappana Agrahara,16,3.83,6,9,QR,0,0
9233b164,Seetharampalya,Nadaprabhu Kempegowda Station Majestic,9,5.17,8,6,QR,0,0
faad5ae5,Krishna Rajendra Market,Mahakavi Kuvempu Road,17,8.18,14,16,QR,0,0
014ebee9,Jayaprakash Nagar,Whitefield (Kadugodi),21,1.55,2,3,QR,0,0
663bf642,Cubbon Park,Vajarahalli,9,13.31,22,22,Token,0,0
0447445e,National College,Mysuru Road,6,8.66,14,2,SmartCard,0,1
d19082f1,Manjunath Nagar,Dr B R Ambedkar Station Vidhana Soudha,5,17.83,30,31,SmartCard,0,0
8dace47d,Kadugodi Tree Park,South End Circle,10,14.66,25,28,QR,0,0
38ba2a4e,Thalaghattapura,Infosys Foundation Konappana Agrahara,22,2.24,3,6,QR,0,0
9e9e6092,Sri Balagangadharanatha Swamiji Hosahalli,Madavara,13,3.27,5,3,Token,0,0
a3d719ee,Garudacharapalya,National College,12,14.09,24,27,QR,0,0
f763d39f,Peenya Industry,Mahatma Gandhi Road,14,9.55,16,15,SmartCard,0,0
7cac5adf,Beratena Agrahara,Nadaprabhu Kempegowda Station Majestic,12,9.98,17,15,Token,0,0
0b0b75ae,Hoodi,Cubbon Park,16,5.81,9,9,Token,0,0
e75f4613,Yeshwanthpur,Cubbon Park,23,12.86,22,20,QR,0,0
30347d0a,Madavara,Trinity,19,7.36,12,14,QR,0,0
c38a1e65,Kengeri,Banashankari,15,9.8,16,18,QR,0,0
49420ef4,Yelachenahalli,Nagasandra,19,10.85,18,16,QR,0,0
c67f5c4d,Pantharapalya Nayandahalli,Kengeri,13,10.78,18,70,QR,0,1
c54f422c,Konanakunte Cross,Bommanahalli,10,6.0,10,10,Token,0,0
b2c5e0a6,Benniganahalli,Kengeri,17,9.14,15,17,SmartCard,0,0
9e400ecb,Pantharapalya Nayandahalli,Garudacharapalya,9,11.78,20,22,Token,0,0
769b79ec,Singayyanapalya,Mahalakshmi,9,7.12,12,14,SmartCard,0,0
09895fe6,Dr B R Ambedkar Station Vidhana Soudha,Sir M Visvesvaraya Central College,8,16.07,27,25,SmartCard,0,0
6d7dce23,Rajarajeshwari Nagar,Mahakavi Kuvempu Road,12,2.97,5,5,Token,0,0
1c34440f,Mahakavi Kuvempu Road,Nallurhalli,9,9.79,16,65,Token,0,1
3bb1e9c3,Silk Institute,Whitefield (Kadugodi),23,10.15,17,82,SmartCard,0,1
f39d870b,Peenya,Delta Electronics Bommasandra,12,18.32,31,34,SmartCard,0,0
467dff5c,Krantivira Sangolli Rayanna Railway Station,Doddakallasandra,23,22.35,38,37,QR,0,0
5de2ee08,Hosa Road,Nadaprabhu Kempegowda Station Majestic,7,7.25,12,12,SmartCard,0,0
f72e0bbd,Yelachenahalli,Vijayanagar,23,22.47,38,39,QR,0,0
9d0678cc,Bommanahalli,Madavara,18,11.2,19,19,Token,0,0
1919a463,Pattanagere,Challaghatta,19,24.99,42,121,QR,0,1
5db568d2,Rashtreeya Vidyalaya Road,Silk Institute,11,3.18,5,8,QR,1,1
3cdced8d,Seetharampalya,Ragigudda,22,1.15,1,0,SmartCard,1,1
47b15174,Nagasandra,Pattandur Agrahara,17,16.05,27,30,SmartCard,0,0
7e06e11f,Peenya Industry,Nadaprabhu Kempegowda Station Majestic,15,11.99,20,22,Token,0,0
179c7910,Mysuru Road,Halasuru,12,10.56,18,17,SmartCard,0,0
e49f4506,Magadi Road,Mahakavi Kuvempu Road,18,22.74,38,38,Token,0,0
a8108050,Ragigudda,Trinity,7,23.56,40,40,SmartCard,0,0
8e64c6e2,Bommanahalli,Konanakunte Cross,5,22.05,37,35,QR,0,0
06315290,Vajarahalli,Jayanagar,17,7.18,12,13,Token,0,0
